code,name,market,industry,status,is_st,tradable,updated_at,source
sh605005,合兴股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605006,山东玻纤,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605007,五洲特纸,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605008,长鸿高科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605009,豪悦护理,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605011,杭州热电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605016,百龙创园,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605018,长华集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605020,永和股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605028,世茂能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605033,美邦股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605050,福然德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605055,迎丰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605056,咸亨国际,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605058,澳弘电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605060,联德股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605066,天正电气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605068,明新旭腾,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605069,正和生态,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605077,华康股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605080,浙江自然,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605086,龙高股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605088,冠盛股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605089,味知香,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605090,九丰能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605098,行动教育,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605099,共创草坪,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605100,华丰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605108,同庆楼,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605111,新洁能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605116,奥锐特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605117,德业股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605118,力鼎光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605122,四方新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605123,派克新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605128,上海沿浦,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605133,嵘泰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605136,丽人丽妆,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605138,盛泰集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605151,西上海,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605155,西大门,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605158,华达新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605162,新中港,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605166,聚合顺,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605167,利柏特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605168,三人行,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605169,洪通燃气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605177,东亚药业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605178,时空科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605179,一鸣食品,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605180,华生科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605183,确成股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605186,健麾信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605188,国光连锁,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605189,富春染织,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605196,华通线缆,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605198,安德利,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605199,ST葫芦娃,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh605208,永茂泰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605218,伟时电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605222,起帆电缆,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605228,神通科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605255,天普股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605258,协和电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605259,绿田机械,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605266,健之佳,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605268,王力安防,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605277,新亚电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605286,同力天启,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605287,德才股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605288,凯迪股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605289,罗曼股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605296,神农集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605298,必得科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605299,舒华体育,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605300,佳禾食品,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605303,园林股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605305,中际联合,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605318,法狮龙,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605319,无锡振华,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605333,沪光股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605336,*ST帅电,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh605337,李子园,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605338,巴比食品,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605339,南侨食品,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605358,立昂微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605365,立达信,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605366,宏柏新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605368,蓝天燃气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605369,拱东医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605376,博迁新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605377,华旺科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605378,野马电池,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605388,均瑶健康,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605389,长龄液压,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605398,新炬网络,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605399,晨光新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605488,福莱新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605499,东鹏饮料,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605500,森林包装,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605507,国邦医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605555,德昌股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605566,福莱蒽特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605567,春雪食品,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605577,龙版传媒,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605580,恒盛能源,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605588,冠石科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605589,圣泉集团,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605598,上海港湾,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh605599,菜百股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688001,华兴源创,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688002,睿创微纳,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688003,天准科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688004,博汇科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688005,容百科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688006,杭可科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688007,光峰科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688008,澜起科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688009,中国通号,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688010,福光股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688011,新光光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688012,中微公司,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688013,天臣医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688015,交控科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688016,心脉医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688017,绿的谐波,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688018,乐鑫科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688019,安集科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688020,方邦股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688021,奥福科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688022,ST瀚川,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688023,安恒信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688025,杰普特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688026,洁特生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688027,国盾量子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688028,沃尔德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688029,南微医学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688030,山石网科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688031,星环科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688032,禾迈股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688033,*ST天宜,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688035,德邦科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688036,传音控股,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688037,芯源微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688038,中科通达,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688039,当虹科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688041,海光信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688045,必易微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688046,药康生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688047,龙芯中科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688048,长光华芯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688049,炬芯科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688050,爱博医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688051,佳华科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688052,纳芯微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688053,ST思科瑞,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688055,龙腾光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688056,莱伯泰科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688057,金达莱,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688058,宝兰德,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688059,华锐精密,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688060,云涌科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688061,灿瑞科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688062,迈威生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688063,派能科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688065,凯赛生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688066,*ST航图,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688067,爱威科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688068,热景生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688069,德林海,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688070,纵横股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688071,华依科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688072,拓荆科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688073,毕得医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688075,安旭生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688076,ST诺泰,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688077,大地熊,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688078,龙软科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688079,美迪凯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688080,映翰通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688081,兴图新科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688082,盛美上海,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688083,中望软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688084,晶品特装,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688085,三友医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688087,英科再生,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688088,虹软科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688089,ST嘉必优,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688090,瑞松科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688091,上海谊众,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688092,爱科科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688093,世华科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688095,福昕软件,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688096,京源环保,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688097,博众精工,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688098,申联生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688099,晶晨股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688100,威胜信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688101,三达膜,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688102,斯瑞新材,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688103,国力电子,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688105,诺唯赞,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688106,金宏气体,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688107,安路科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688108,赛诺医疗,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688109,品茗科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688110,东芯股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688111,金山办公,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688112,鼎阳科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688113,联测科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688114,华大智造,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688115,思林杰,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688116,天奈科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688117,圣诺生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688118,普元信息,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688119,中钢洛耐,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688120,华海清科,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688121,*ST卓然,sh,,active,True,True,2026-08-07T01:14:17+08:00,akshare
sh688122,西部超导,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688123,聚辰股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688125,安达智能,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688126,沪硅产业,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688127,蓝特光学,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688128,中国电研,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688129,东来技术,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688130,晶华微,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688131,皓元医药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688132,邦彦技术,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688133,泰坦科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688135,利扬芯片,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688136,科兴制药,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688137,近岸蛋白,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688138,清溢光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688139,海尔生物,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688141,杰华特,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688143,长盈通,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688146,中船特气,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688147,微导纳米,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688148,芳源股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688150,莱特光电,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688151,华强科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688152,麒麟信安,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688153,唯捷创芯,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688155,先惠技术,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688156,路德科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688157,松井股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688158,优刻得,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688159,有方科技,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
sh688160,步科股份,sh,,active,False,True,2026-08-07T01:14:17+08:00,akshare
